Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,cte
5.53,11.87,58.13,0,0,0,4.32,3.85,0,0,0,0,0,0,0,0,0,0,0,9.81,0,0,0,0,0,0,3.83,0,0,0,0,0.02,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0.94,71
3.77,18.65,57.53,0,0,0,2.5,5.29,0,0,0,0,0,0,0,0,0,0,0.26,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0.15,0,0,0,0,0,0,0,0,0,0,0,1.86,77
3.87,19.16,57.75,0,0,0,2.56,5.43,0,0,0,0,0,0,0,0,0,0,0.26,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0.17,0,0,0,0,0,0,0,0,0,0,0,1.93,77
2.38,19.08,58.05,0,0,0,2.55,5.42,0,0,0,0,0,0,0,0,0,0,0.26,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1.91,74
3.52,17.37,58.16,0,0,0,2.29,7.22,0,0,0,0,0,0,0,0,0,0,0.23,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0.15,0,0,0,0,0,0,0,0,0,0,0,1.76,72
3.24,21.52,57.87,0,0,0,2.17,4.57,0,0,0,0,0,0,0,0,0,0,0.22,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0.14,0,0,0,0,0,0,0,0,0,0,0,1.62,71
3.77,18.74,57.56,0,0,0,2.49,5.31,0,0,0,0,0,0,0,0,0,0,0.09,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0.15,0,0,0,0,0,0,0,0,0,0,0,1.86,76
3.06,22.74,57.98,0,0,0,2.02,4.29,0,0,0,0,0,0,0,0,0,0,0.19,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1.53,73
4.04,19.98,58,0,0,0,2.66,5.64,0,0,0,0,0,0,0,0,0,0,0.28,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1.99,79
3.57,17.6,57.06,0,0,0,2.36,4.99,0,0,0,0,0,0,0,0,0,0,0.24,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1.75,77
3.84,19.07,57.69,0,0,0,2.58,5.41,0,0,0,0,0,0,0,0,0,0,0.26,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0.11,0,0,0,0,0,0,0,0,0,0,0,1.89,74
2.85,18.47,57.15,0,1.86,0,2.45,5.24,0,0,0,0,0,0,0,0,0,0,0.23,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1.81,84
3.54,17.58,57.68,0,0,0,4.68,4.97,0,0,0,0,0,0,0,0,0,0,0.23,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0.14,0,0,0,0,0,0,0,0,0,0,0,1.77,73
3.94,19.43,57.86,0,0,0,2.59,5.52,0,0,0,0,0,0,0,0,0,0,0.25,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0.17,0,0,0,0,0,0,0,0,0,0,0,1.97,76
1.16,18.69,57.57,0,0,0,2.5,5.3,0,2.5,0,0,0,0,0,0,0,0,0.26,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0.15,0,0,0,0,0,0,0,0,0,0,0,1.86,84
3.77,18.8,57.53,0,0,0,2.49,5.31,0,0,1.57,0,0,0,0,0,0,0,0.26,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1.86,70
3.46,17.06,57.74,0,0,0,2.27,4.85,0,0,0,0,0,0,0,0,0,0,0.23,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0.14,0,0,0,0,0,0,0,0,0,0,0,5.1,85
4.32,14.31,57.35,0,0,0,2.84,7.15,0,0,0,0,0,0,0,0,0,0,0.31,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0.06,0,0,0,0,0,0,0,0,0,0,0,2.16,85
3.64,18.08,57.75,0,0,0,2.39,5.12,0,0,0,0,0,0,0,0,0,0,0.23,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0.14,0,0,0,0,0,0,0,0,0,0,0,3.64,77
3.77,18.74,57.56,0,0,0,2.49,5.31,0,0,0,0,0,0,0,0,0,0,0.09,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0.15,0,0,0,0,0,0,0,0,0,0,0,1.86,79
3.78,18.72,57.54,0,0,0,2.5,5.29,0,0,0,0,0,0,0,0,0,0,0.15,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0.15,0,0,0,0,0,0,0,0,0,0,0,1.86,79
0,0,69.28,0,0,0,2.72,0.46,7.61,0,0,0,15.69,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,89
0,0,69.84,0,0,0,1.02,0.86,10.97,0,0,0,14.27,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.21,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,105
0,14.83,59.13,0,0,0,2.53,3.58,0,0,0,0,0,0,0,0,0,0,0,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,93
0,5.26,57.95,0,6.57,0,0,9.86,0,1.18,0,0,0,0,0,0,0,0,0,9.86,0,0,0,0,0,0,0.66,0,0,0,0,0.13,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,109
0,5.33,58.06,0,6.66,0,0,9.99,0,1.2,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0.67,0,0,0,0,0.13,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,109
0,5.06,59.54,0,5.69,0,0,9.48,0,1.14,0,0,0,0,0,0,0,0,0,8.22,0,0,0,0,0,0,2.53,0,0,0,0,0.13,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,103
0,4.94,58.31,0,6.26,0,0,9.89,0,1.19,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0.99,0,0,0,0,0.13,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,107.77
0,4.29,58.44,0,5.28,0,0,10.22,0,1.25,0,0,0,0,0,0,0,0,0,10.22,0,0,0,0,0,0,0.66,0,0,0,0,0.13,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,104
0,5.64,58.05,0,6.14,0,0,9.71,0,1.25,0,0,0,0,0,0,0,0,0,8.45,0,0,0,0,0,0,0.63,0,0,0,0,0.13,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51,109
0,5.73,59.99,0,3.15,0,0,8.82,0,0.95,0,0,0,0,0,0,0,0,0,8.82,0,0,0,0,0,0,1.39,0,0,0,0,0.13,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,99
0,6.87,57.87,0,6.12,0,0,6.24,0,1.25,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,1.25,0,0,0,0,0.12,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,116
0,12.16,58.02,0,5.67,0,0,4.34,0,1.16,0,0,0,0,0,0,0,0,0,7.24,0,0,0,0,0,0,1.16,0,0,0,0,0.12,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79,112
0,18.64,56.71,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2.04,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,80
0,10.42,64.33,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0.03,0,0,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,85
0,0,57.82,0,0,0,10.68,7.05,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91,6.49,82.7
0,0,57.17,0,0,0,10.94,7.22,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01,3.33,83.7
0,0,57.9,0,0,0,10.79,7.12,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33,6.56,85.1
0,0,67.24,0,9.44,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,12.37,0,0,1.8,147.9
0,20.96,59.43,0,0,0,0.15,6.67,0,0,0,0,0,0,0,0,0,0,0,8.86,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,64
0,22.74,56.77,0,0,0,0.85,0.43,0,0,7.72,0,0,0,0,0,0,0,0,8.18,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,70
0,9.84,57.91,0,0,0,0.47,8.49,0,0,3.3,0,0,0,0,0,0,0,0,14.14,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.05,0,0,4.16,74
0,14.18,57.38,0,0,0,2.07,5.1,0,0,0,0,0,0,0,0,0,0,0,14.44,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0.07,0,0,2.78,72
0,31.58,58.21,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,65
0,19.92,59.45,0,0,0,2.86,5.72,0,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0.12,0,0,2.6,72
0,24.67,57.16,0,0,0,0.44,0.75,0,0,0.65,0,0,0,0,0,0,0,0,10.97,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,71
0,19.68,56.31,0,1.23,0,0.63,0.73,0,0,2.87,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.56,72
0,21.65,55.93,0,0,0,0.71,0,0,0,1.3,0,0,0,0,0,0,0,0,17.21,0,0,0,0.6,0,0,0,0.1,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,68
0,19.17,59.07,0,0,0,5.19,4.41,0,0,0.9,0,0,0,0,0,0,0,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.06,0,0,2.87,64
0,23.82,57.79,0,0,0,4.18,0,0,0,1.57,0,0,0,0,0,0,0,0,8.71,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0.03,0,0,2.78,65
0,20.66,56.04,0,0,0,0.06,0.59,0,0,3.8,0,0,0,0,0,0,0,0,13.78,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0.07,0,0,2,72
0,20.22,55.6,0,1.22,0,0,0.78,0,0,3.21,0,0,0,0,0,0,0,0,13.93,0,0,0,1.91,0,0,0,0.06,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,73
0,22.55,57.51,0,0,0,1.23,1.81,0,0,2.34,0,0,0,0,0,0,0,0,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0.09,0,0,2.3,72
0,22.53,57.99,0,0,0,2.42,1.63,0,0,1.55,0,0,0,0,0,0,0,0,9.46,0,0,0,0.49,0,0,0,0.04,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,72
0,16.09,56.46,0,0,0.22,0.47,2.81,0,0,6.44,0,0,0,0,0,0,0,0,14.36,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,80
3.4,22.32,55.81,0,1.23,0.32,0.35,0.85,0,0,2.35,0,0,0,0,0,0,0,0,10.48,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,68
0,23.68,57.26,0,0,3.19,0.15,1.15,0,0,1.97,0,0,0,0,0,0,0,0,9.81,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,62
0,27.07,58.12,0,0,0,0.15,1.04,0,0,2.23,0,0,0,0,0,0,0,0,8.48,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,64
0,19.72,55.32,0,0,0,0.28,0.31,0,0,16.03,0,0,0,0,0,0,0,0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.39,83
0,26.66,58.28,0,0,0,0.35,1.46,0,0,0,0,0,0,0,0,0,0,0,9.06,0,0,0,1.24,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,63
0,23.33,56.32,0,0,0,0.43,0.37,0,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.45,84
0,25.83,58.03,0,0,0,0.26,1.42,0,0,0,0,0,0,0,0,0,0,0,10.69,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,64
0,23.63,56.27,0,0,0,0.3,0.15,0,0,0,0,0,0,0,0,0,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.48,80
0,25.36,57.72,0,0,0,0.79,0.63,0,0,1.2,0,0,0,0,0,0,0,0,10.62,0,0,0,0.23,0,0,0,0.09,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,63
0,22.53,56.09,0,0,0,0.54,0.28,0,0,5.32,0,0,0,0,0,0,0,0,9.43,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.41,81
0.22,16.19,56.64,0,0,0,0,2.41,0,0,6.15,0,0,0,0,0,0,0,0,13.85,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,4.14,80
16.98,13.85,50.63,0,0,0,0.5,0.8,0,0,4.52,0,0,0,0,0,0,0,0,9.72,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,84
0,16.22,56.68,0,0.11,0,0,2.42,0,0,6.16,0,0,0,0,0,0,0,0,13.88,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,4.14,80
0,16.23,56.69,0,0,0,0,2.42,0,0.07,6.16,0,0,0,0,0,0,0,0,13.88,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,4.14,81
0,16.76,54.27,0,0,0,0.6,0.97,0,6.52,5.48,0,0,0,0,0,0,0,0,11.77,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,85
3.89,15.85,53.13,0,2.81,0,0.57,0.92,0,3.09,5.18,0,0,0,0,0,0,0,0,11.13,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,84
0,18.67,59.36,0,0,0,0.28,7.29,0,0,0,0,0,0,0,0,0,0,0,9.73,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,60
2.2,19.21,58.22,0,0,0,2.85,5.52,0,1.1,0,0,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0.12,0,0,2.15,73
0,25.05,57.25,0,0,0,2.07,0.76,0,0,1.8,0,0,0,0,0,0,0,0,9.83,0,0,0,0.67,0,0,0,0.05,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,65
0,23.56,57.6,0,0,0,0.33,1.35,0,0,2.39,0,0,0,0,0,0,0,0,11.14,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,59
0,25.93,58.12,0,0,0,0.42,1.26,0,0,0,0,0,0,0,0,0,0,0,9.63,0,0,0,1.22,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,58
0,26.38,58.25,0,0,0,0.58,1.29,0,0,0,0,0,0,0,0,0,0,0,9.37,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,58
0,22.98,56.09,0,0,0,0.54,0.15,0,0,0,0,0,0,0,0,0,0,0,12.14,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,81
0,26.51,58,0,0,0,0.84,0.49,0,0,0.86,0,0,0,0,0,0,0,0,9.17,0,0,0,0.26,0,0,0,0.06,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,59
18.42,12.22,50.55,0,0,0,0.44,2.33,0,0,3.57,0,0,0,0,0,0,0,0,9.59,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,86
0,14.26,53.43,0,10.36,0,0.52,2.72,0,0,4.16,0,0,0,0,0,0,0,0,11.19,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,86
0,15.06,54.55,0,0,0,0.54,2.87,0,7.2,4.4,0,0,0,0,0,0,0,0,11.82,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,87
5.74,13.96,53,0,2.77,0,0.51,2.67,0,3.03,4.08,0,0,0,0,0,0,0,0,10.96,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,87
0,16.33,56.09,0,0,0,0.32,1.68,0,0,7.24,0,0,0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,82
0,16.31,56.11,0,0,0,0.32,1.68,0,0,7.23,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,82
0,16.28,56.15,0,0,0,0.32,1.67,0,0,7.22,0,0,0,0,0,0,0,0,13.93,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,82
0,15.89,56.61,0,0,0,0.31,1.63,0,0,7.04,0,0,0,0,0,0,0,0,13.58,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,83
0,15.74,56.78,0,0,0,0.3,1.62,0,0,6.98,0,0,0,0,0,0,0,0,13.46,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,83
0,15.59,56.95,0,0,0,0.31,1.6,0,0,6.91,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,83
0,16.32,56.1,0,0,0,0.32,1.68,0,0,7.24,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,4.37,82
0,16.32,56.1,0,0,0,0.32,1.68,0,0,7.23,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,4.37,82
0,16.3,56.13,0,0,0,0.32,1.67,0,0,7.23,0,0,0,0,0,0,0,0,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,4.37,82
0,16.24,56.2,0,0,0,0.31,1.67,0,0,7.2,0,0,0,0,0,0,0,0,13.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,4.35,82
0,16.05,56.42,0,0,0,0.32,1.65,0,0,7.12,0,0,0,0,0,0,0,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,4.3,83
0,15.96,56.53,0,0,0,0.31,1.64,0,0,7.07,0,0,0,0,0,0,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,4.28,82
0,15.6,56.93,0,0,0,0.3,1.6,0,0,6.92,0,0,0,0,0,0,0,0,13.35,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,4.18,83
0,13.89,59.53,0,0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13,84
0,17.86,57.06,0,0,0,0.76,0.65,0,0,4.16,0,0,0,0,0,0,0,0,6.68,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34,92
0,12.81,60.56,0,0,0,0,11.13,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,78
0,24.64,58.12,0,0,0,2.32,0.98,0,0,0,0,0,0,0,0,0,0,0,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,70
2.14,15.63,57.87,0,1.03,0,0,7.99,0,0,0,0,0,0,0,0,0,0,0,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,84
1.21,15.53,58.78,0,0,0,0,7.2,0,0.38,0,0,0,0,0,0,0,0,0,4.87,0,0,0,3.82,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81,84
0,21.86,59.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.07,91
0,21.29,58.56,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,100
0,20.25,57.35,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.99,117
0,20.01,57.08,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,116
0,19.75,56.78,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67,118
0,21.46,58.75,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,98
0,20.92,59.77,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.38,91
0,21.17,59.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.57,93
0,21.53,59.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,90
2.39,21.11,58.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53,96
4.65,20.31,57.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,106
0,23.97,59.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,86
0,23.18,58.44,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.86,98
2.29,22.2,58.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,95
2.2,23.15,58.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,102
0,19.44,57.94,0,4.59,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43,114
