Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,ts
0,16.65,57.68,0,0,0,2.13,3.01,0,0,0.65,0,0,0,0,0,0,0,0.14,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91,567
0,20.87,57.96,0,0,0,0.65,2.75,0,0,0.59,0,0,0,0,0,0,0,0,8.52,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,573
0,21.11,57.62,0,0,0,3.13,1.06,0,0,0,0,0,0,0,0,0,0,0.03,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,574
0,22.16,57.94,0,0,0,3.03,1.03,0,0,0,0,0,0,0,0,0,0,0.12,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,577
0,21.15,57.96,0,0,0,0.66,2.78,0,0,0,0,0,0,0,0,0,0,0,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,567
0,21.11,57.62,0,0,0,3.13,1.06,0,0,0,0,0,0,0,0,0,0,0.04,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,575
0,25.92,57.68,0,0,0,0.59,0.5,0,0,0,0,0,0,0,0,0,0,0.38,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,543
0,22.19,58.01,0,0,0,3.03,1.03,0,0,0,0,0,0,0,0,0,0,0.12,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,576
0,21.12,57.87,0,0,0,0.65,2.78,0,0,0,0,0,0,0,0,0,0,0,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,569
0,21.13,57.89,0,0,0,3.14,1.06,0,0,0,0,0,0,0,0,0,0,0.4,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0.07,0,0,0,0,0,0,0,0,0,0,0,5.01,570
0,16.73,57.88,0,0,0,2.14,3.03,0,0,0.65,0,0,0,0,0,0,0,0.05,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59,564
0,21.73,58.47,0,0,0,0.65,3.28,0,0,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,565
0,23.73,57.58,0,0,4.39,0.58,0.98,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,577
0,16.71,57.69,0,0,0,3.81,1.29,0,0,0,0,0,0,0,0,0,0,0.15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,553
0,22.12,57.87,0,0,0,3.02,1.03,0,0,0,0,0,0,0,0,0,0,0.19,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,578
0,11.51,58.38,0,0,0,2.36,6,0,0,0,0,0,0,0,0,0,0,0.15,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68,556
0,25.98,57.8,0,0,0,0.59,0.5,0,0,0,0,0,0,0,0,0,0,0,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,545
0,21.09,57.63,0,0,0,3.13,1.06,0,0,0,0,0,0,0,0,0,0,0.04,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0.07,0,0,0,0,0,0,0,0,0,0,0,4.04,576
0,21.07,57.59,0,0,0,3.12,1.06,0,0,0,0,0,0,0,0,0.17,0,0.04,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,574
0,24.37,57.31,0,0,4.21,0.55,0.47,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,565
0,28.81,57.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,537
0,19.68,57.5,0,0,0.94,0.75,1.27,0,0,2.04,0,0,0,0,0,0,0,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03,482
0,19.68,57.5,0,0,0.94,0.75,1.27,0,0,2.04,0,0,0,0,0,0,0,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03,482
0,9.81,59.95,0,0,0,5.75,4.79,0,0,0,0,0,0,0,0,0,0,3.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66,470
0,15.69,59.75,0,0,0,1.95,2.48,0,0,0,0,0,0,0,0,0,0,0.62,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,16.41,462
0,4.75,60.54,0,0,0,1.08,9.17,0,0,0,0,0,0,0,0,0,0,1.39,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,17.97,475
0,8.53,60.99,0,0,0,0.11,6.82,0,0,0,0,0,0,0,0,0,0,0.01,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,21.67,451
0,13.41,59.02,0,0,0,0.45,0.96,0,0,0,0,0,0,0,0,0,0,0.72,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29,432
0,13.8,60,0,0,0,2.09,2.66,0,0,0,0,0,0,0,0,0,0,1.34,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.79,469
0,22.1,60.13,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,17.13,470
0,21.41,60.11,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,17.92,460
0,20.37,60.23,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,18.26,460
0,19.69,60.14,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,19.46,460
0,11.48,60,0,0,0,2.24,2.85,0,0,0,0,0,0,0,0,0,0,1.43,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.59,457
0,10.13,60.69,0,0,0,1.15,4.89,0,0,0,0,0,0,0,0,0,0,0.74,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.69,472
0,21.32,59.93,0,0,0,0.91,0.77,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.93,475
0,22.8,59.71,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,1.11,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.57,482
0,11.8,58.4,0,0,0,0,0.85,0,0,0,0,0,0,0,0.36,0,0,1.28,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,435
0,9.31,58.37,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.25,6.35,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,23.61,400
0,9.95,58.46,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.35,5.74,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,23.34,405
0,12.09,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.51,6.27,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,425
0,9.31,58.37,0,0,0.25,0,0,0,0,0,0,0,0,0,0.3,0,0,1.25,6.35,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,23.61,398
0,9.91,58.49,0,0,0,0.25,0,0,0,0,0,0,0,0,0.29,0,0,1.35,5.72,0,0,0,0.12,0,0,0,0,0,0,0,0.25,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,23.26,410
0,9.34,58.6,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.49,3.67,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,24.55,392
0,12.73,58.57,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.78,5.01,0.25,0,0,0.13,0,0,0,0,0,0.25,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0.13,0,0,19.54,432
0,17.21,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.51,6.27,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,480
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.86,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,431
0,13.57,58.35,0,0,0,0.05,0,0,0,0,0,0,0,0,0.25,0,0,1.39,3.36,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.33,432
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.35,4.63,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,431
0,13.25,58.4,0,0,0,0.94,0,0,0,0,0,0,0,0,0.35,0,0,1.34,4.52,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,18.85,437
0,13.06,58.42,0,0,0,1.43,0,0,0,0,0,0,0,0,0.35,0,0,1.31,3.49,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,433
0,12.88,58.54,0,0,0,1.41,0,0,0,0,0,0,0,0,1.27,0,0,1.29,4.39,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34,449
0,12.09,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.51,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,425
0,11.27,58.31,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.47,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0.03,0,0,21.53,415
0,11.07,58.31,0,0,0,0.05,0,0,0,0.13,0,0,0,0,0.25,0,0,1.43,5.91,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.05,0,0,21.69,410
0,10.34,58.54,0,0,0.1,0.15,0,0,0,0.12,0,0,0,0,0.3,0,0,1.45,4.87,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.12,0,0,22.9,403
0,10.92,58.7,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0.34,0,0,1.4,3.84,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0.12,0,0,22.8,400
0,10.97,58.79,0,0,0.12,0.05,0,0,0,0.1,0,0,0,0,0.34,0,0,1.42,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0.22,0,0,22.95,403
0,9.26,58.7,0,0,0.19,0.15,0,0,0,0,0,0,0,0,0.29,0,0,1.38,3.95,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0.17,0,0,24.43,396
0,9.31,58.54,0,0,0.19,0,0,0,0,0,0,0,0,0,0.29,0,0,1.39,3.97,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,24.57,392
0,15.2,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.61,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64,443
0,14.25,58.36,0,0,0,0.05,0,0,0,0,0,0,0,0,0.3,0,0,1.35,4.63,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,435
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.35,4.63,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,431
0,13.06,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.35,4.63,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79,427
0,13.68,58.32,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.5,4.16,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49,426
0,13.63,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42,428
0,13.63,58.35,0,0,0.05,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42,430
0,13.49,58.43,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,1.04,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,431
0,13.57,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.14,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,433
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,5.11,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,432
0,13.12,57.67,0,0,0,0.49,0,0,0,0.13,0,0,0,0,0,0,0,1.35,6.61,0,0,0,1.35,0,0,0,0,0,0,0,0.32,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,16.74,442
0,17.49,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.61,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,15.35,461
0,9.93,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.37,4.64,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,22.94,415
0,13.64,58.34,0,0,0,0.05,0,0,0,0,0,0,0,0,0.25,0,0,1.4,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,433
0,13.63,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42,432
0,13.1,57.72,0,0,0.13,0,0,0,0,0.13,0,0,0,0,0.27,0,0,1.48,6.98,0,0,0,0.27,0,0,0,0,0,0,0,0.27,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,17.23,443
0,11.21,58.25,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,2.15,5.88,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,420
0,10.35,58.45,0,0,0.1,0.05,0,0,0,0.12,0,0,0,0,0.3,0,0,1.53,4.88,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92,403
0,10.95,58.62,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.4,3.84,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92,400
0,10.96,58.65,0,0,0.12,0,0,0,0,0,0,0,0,0,0.34,0,0,1.42,3.87,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,22.93,403
0,10.95,58.67,0,0,0.12,0.05,0,0,0,0.1,0,0,0,0,0.34,0,0,1.42,3.6,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,406
0,9.24,58.6,0,0,0.19,0.15,0,0,0,0,0,0,0,0,0.29,0,0,1.38,3.94,0,0,0,0.24,0,0,0,0,0,0,0,0.34,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,24.39,395
0,15.2,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.61,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64,443
0,14.25,58.36,0,0,0,0.05,0,0,0,0,0,0,0,0,0.3,0,0,1.35,4.63,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,435
0,13.06,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.35,4.63,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79,427
0,13.57,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.14,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,433
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,5.11,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,432
0,13.6,58.85,0,0,0.12,0.23,0,0,0,0,0,0,0,0,0.47,0,0,0,3.28,0,0,0,0.23,0,0,0,0,0,0,0,0.7,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,423
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.35,4.63,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,431
0,13.25,58.4,0,0,0,0.94,0,0,0,0,0,0,0,0,0.35,0,0,1.34,4.52,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,18.85,437
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.37,4.86,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,431
0,13.06,58.42,0,0,0,1.43,0,0,0,0,0,0,0,0,0.35,0,0,1.31,3.49,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,433
0,12.88,58.54,0,0,0,1.41,0,0,0,0,0,0,0,0,1.27,0,0,1.29,4.39,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34,449
0,13.38,58.38,0,0,0,0.5,0,0,0,0,0,0,0,0,0.35,0,0,1.34,4.57,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,19.09,434
0,13.6,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.38,4.88,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35,431
0,13.41,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.36,4.81,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,19.07,433
0,13.36,58.48,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.86,4.79,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51,434
0,13.64,58.34,0,0,0,0.05,0,0,0,0,0,0,0,0,0.25,0,0,1.4,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,433
0,11.03,58.61,0,0,0.12,0,0,0,0,0,0,0,0,0,0.34,0,0,1.43,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,398
0,9.31,58.54,0,0,0.19,0,0,0,0,0,0,0,0,0,0.29,0,0,1.39,3.97,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,24.57,392
0,12.09,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.51,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,425
0,13.38,58.56,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.85,4.67,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85,435
0,12.48,58.18,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.53,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87,430
0,11.23,58.26,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.54,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46,415
0,11.23,58.26,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.54,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46,415
0,11.24,58.28,0,0,0.05,0.05,0.03,0,0,0.08,0,0,0,0,0.25,0,0,1.51,6.48,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.03,0,0,21.43,418
0,10.01,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.36,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,23.48,405
0,9.34,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.27,6.36,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65,403
0,8.3,58.2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.11,7.54,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,395
0,8.84,58.64,0,0,0,0.05,0.02,0,0,0,0,0,0,0,0.19,0,0,1.2,5.07,0,0,0,0.12,0,0,0,0,0,0.05,0,0.1,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,25.28,390
0,11.03,58.61,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.43,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,398
0,11.01,58.66,0,0,0,0,0.12,0,0,0,0,0,0,0,0.34,0,0,1.42,3.74,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04,400
0,8.32,58.22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.04,7.56,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,24.14,395
0,12.09,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.51,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,420
0,12.17,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,415
0,11.23,58.26,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.54,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46,415
0,11.23,58.26,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.54,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46,415
0,11.25,58.28,0,0,0.05,0.05,0.03,0,0,0.08,0,0,0,0,0.25,0,0,1.49,6.48,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.03,0,0,21.44,418
